sz,主板,000151,中成股份,2000-09-06,中成进出口股份有限公司,CHINA NATIONAL COMPLETE PLANT IMPORT&EXPORT CORPORATION LIMITED,北京市丰台区南四环西路188号二区8号楼,www.complant-ltd.com,"295,980,000","266,543,967",华北,北京,北京市,F 批发零售
sz,主板,000153,丰原药业,2000-09-20,安徽丰原药业股份有限公司,"ANHUI FENGYUAN PHARMACEUTICAL CO., LTD",安徽省无为县北门外大街108号,www.bbcayy.com,"312,141,230","311,977,230",华东,安徽,芜湖市,C 制造业
sz,主板,000155,川能动力,2000-09-26,四川省新能源动力股份有限公司,SICHUAN NEW ENERGY POWER COMPANY LIMITED,四川省成都市青白江区大弯镇团结路311号,www.scwltd.com,"1,270,000,000","1,270,000,000",西南,四川,成都市,D 水电煤气
sz,主板,000156,华数传媒,2000-09-06,华数传媒控股股份有限公司,"Wasu Media Holding Co.,Ltd",浙江省杭州市滨江区江南大道3850号创新大厦15楼1505室,,"1,852,932,442","1,280,295,337",华东,浙江,杭州市,R 文化传播
sz,主板,000157,中联重科,2000-10-12,中联重科股份有限公司,"ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO., LTD",湖南省长沙市银盆南路361号,www.zoomlion.com,"6,547,670,510","6,513,399,570",华中,湖南,长沙市,C 制造业
sz,主板,000158,常山北明,2000-07-24,石家庄常山北明科技股份有限公司,SHIJIAZHUANG CHANGSHAN BEIMING TECHNOLOGY CO.，LTD,河北省石家庄市和平东路183号,www.csbmkj.com,"1,598,616,721","1,573,483,915",华北,河北,石家庄市,I 信息技术
sz,主板,000159,国际实业,2000-09-26,新疆国际实业股份有限公司,"XINJIANG INTERNATIONAL INDUSTRY CO.,LTD",新疆维吾尔自治区乌鲁木齐市高新区北京南路358号大成国际9楼,www.xjgjsy.com,"480,685,993","480,651,118",西北,新疆,乌鲁木齐市,F 批发零售
sz,主板,000166,申万宏源,2015-01-26,申万宏源集团股份有限公司,"Shenwan Hongyuan Group Co.,Ltd",新疆乌鲁木齐市高新区北京南路358号大成国际大厦20楼2001室,www.swhygh.com,"22,535,944,560","22,535,507,316",西北,新疆,乌鲁木齐市,J 金融业
sz,主板,000301,东方盛虹,2000-05-29,江苏东方盛虹股份有限公司,"Jiangsu Eastern Shenghong Co.,Ltd.",江苏省苏州市吴江区盛泽镇市场东路73号,www.jsessh.com,"4,834,863,866","1,260,827,682",华东,江苏,苏州市,C 制造业
sz,主板,000333,美的集团,2013-09-18,美的集团股份有限公司,"Midea Group Co., Ltd.",广东省佛山市顺德区北滘镇美的大道6号美的总部大楼B区26-28楼,www.midea.com.cn,"7,029,869,087","6,847,006,456",华南,广东,佛山市,C 制造业
